@relation intel

@attribute id numeric
@attribute scenario numeric
@attribute who {a,b,c,d,e,f,g}
@attribute what {a,b,c,d,e,f,g,h,i,k,l,n,o,p,q,s,t,u,v,w,x,y,z,zb}
@attribute persistence {once,continuous}
@attribute reason {a,b,c,d,e,f}
@attribute where {a,b,c,d}
@attribute notify {yes,no}
@attribute nalways {once,always,blank}
@attribute notify_combined {notify_me_always,notify_me_once,do_not_notify_me}
@attribute five.one {notify_me_always,other_two}
@attribute allow {yes,no}
@attribute aalways {always,once}
@attribute allow_combined {yesalways,yesonce,noalways,noonce}
@attribute seven.one {yesalways,others}
@attribute score_allow numeric
@attribute comfort numeric
@attribute risk numeric
@attribute approp numeric
@attribute cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
194,10390,g,y,continuous,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,1,cluster2
194,10400,c,g,once,e,a,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,5,3,cluster2
194,10410,g,k,once,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,1,cluster2
194,10420,a,s,continuous,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,1,cluster2
194,10430,a,e,once,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,5,2,cluster2
194,10440,b,t,once,e,a,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,2,4,3,cluster2
194,10450,c,u,continuous,f,b,yes,once,notify_me_once,other_two,no,always,noalways,others,0,2,3,2,cluster2
194,10460,e,w,continuous,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,1,cluster2
194,10470,b,f,continuous,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,5,2,cluster2
194,10480,d,v,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,5,2,cluster2
194,10490,d,h,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,5,2,cluster2
194,10500,f,x,once,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,1,cluster2
195,9950,d,s,once,f,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,5,5,cluster4
195,9960,e,t,continuous,a,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
195,9970,g,v,continuous,c,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
195,9980,c,d,once,e,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,5,5,cluster4
195,9990,b,c,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,3,cluster4
195,10000,f,g,continuous,a,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster4
195,10010,g,h,once,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
195,10020,c,o,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
195,10030,a,p,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
195,10040,b,q,once,e,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,2,4,4,cluster4
195,10050,e,f,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
195,10060,a,b,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,1,1,cluster4
195,10070,d,e,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
195,10080,f,u,once,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
197,20030,f,i,once,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,3,cluster1
197,20040,e,h,continuous,c,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster1
197,20050,e,v,once,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster1
197,20060,g,d,continuous,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
197,20070,a,d,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
197,20080,f,w,continuous,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster1
197,20090,d,g,once,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
197,20100,b,e,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
197,20110,g,x,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster1
197,20120,c,f,continuous,a,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
197,20130,c,t,once,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
197,20140,b,s,continuous,a,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
197,20150,a,o,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
197,20160,d,u,continuous,c,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,3,cluster1
198,3370,g,q,continuous,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,5,3,3,cluster3
198,3380,f,p,once,f,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,3,4,cluster3
198,3390,c,a,once,c,a,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,6,5,5,cluster3
198,3400,a,y,continuous,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,3,cluster3
198,3410,c,p,continuous,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,3,cluster3
198,3420,b,z,once,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,4,cluster3
198,3430,e,a,once,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,4,3,cluster3
198,3440,e,o,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,3,cluster3
198,3450,b,l,continuous,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,4,3,cluster3
198,3460,a,k,once,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,4,cluster3
198,3470,f,b,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,5,4,cluster3
198,3480,d,n,continuous,d,b,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,3,3,4,cluster3
198,3490,g,c,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,5,4,cluster3
198,3500,d,zb,once,e,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,4,cluster3
200,21430,c,p,once,b,a,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,5,4,4,cluster3
200,21440,d,q,continuous,c,b,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,5,5,4,cluster3
200,21450,a,zb,once,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster3
200,21460,f,e,once,d,c,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,6,4,5,cluster3
200,21470,e,o,once,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster3
200,21480,a,n,continuous,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,3,cluster3
200,21490,g,f,continuous,e,d,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,5,4,4,cluster3
200,21500,e,d,continuous,c,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,1,cluster3
200,21510,g,t,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
200,21520,f,s,continuous,e,d,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,6,6,6,cluster3
200,21530,b,a,once,f,d,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,6,7,7,cluster3
200,21540,d,c,once,b,a,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,3,4,cluster3
200,21550,c,b,continuous,a,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,5,4,4,cluster3
200,21560,b,o,continuous,a,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,3,3,cluster3
201,2810,a,g,once,a,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,3,4,cluster2
201,2820,d,x,once,e,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,4,3,cluster2
201,2830,a,u,continuous,b,d,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,2,2,2,cluster2
201,2840,e,k,once,e,c,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,1,1,cluster2
201,2850,f,z,once,f,a,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,4,3,3,cluster2
201,2860,g,p,continuous,a,a,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,1,1,1,cluster2
201,2870,b,h,continuous,b,d,yes,once,notify_me_once,other_two,no,always,noalways,others,0,2,2,2,cluster2
201,2880,f,l,continuous,f,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,2,3,3,cluster2
201,2890,e,y,continuous,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
201,2900,g,a,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
201,2910,c,i,once,c,a,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,5,3,3,cluster2
201,2920,c,w,continuous,d,b,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,4,3,3,cluster2
201,2930,b,v,once,c,a,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,4,4,4,cluster2
201,2940,d,d,continuous,d,b,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,5,5,5,cluster2
202,7290,g,c,once,a,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,1,cluster1
202,7300,g,q,continuous,b,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
202,7310,f,p,once,a,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
202,7320,e,o,continuous,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
202,7330,f,b,continuous,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
202,7340,d,n,continuous,e,a,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,4,5,5,cluster1
202,7350,c,a,once,d,d,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,2,2,cluster1
202,7360,a,y,continuous,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
202,7370,d,zb,once,f,b,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,2,2,cluster1
202,7380,e,a,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
202,7390,c,p,continuous,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
202,7400,b,l,continuous,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
202,7410,a,k,once,b,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
202,7420,b,z,once,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
204,17650,a,o,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
204,17660,f,f,continuous,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
204,17670,c,q,continuous,a,c,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,3,2,3,cluster2
204,17680,b,b,continuous,f,b,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,3,3,4,cluster2
204,17690,e,e,once,b,d,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,5,5,6,cluster2
204,17700,b,p,once,f,c,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,4,4,5,cluster2
204,17710,g,g,once,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster2
204,17720,c,c,once,f,c,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,6,5,6,cluster2
204,17730,f,t,once,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
204,17740,a,a,once,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
204,17750,e,s,continuous,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
204,17760,g,u,continuous,e,c,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,4,3,3,cluster2
204,17770,d,d,continuous,a,c,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,6,4,4,cluster2
204,17780,d,o,once,b,d,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,5,3,4,cluster2
205,14010,c,s,continuous,f,c,yes,once,notify_me_once,other_two,no,once,noonce,others,1,4,5,5,cluster2
205,14020,g,w,continuous,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,1,cluster2
205,14030,e,u,continuous,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,4,4,cluster2
205,14040,g,i,once,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster2
205,14050,d,t,once,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,2,2,cluster2
205,14060,b,o,once,f,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,3,3,cluster2
205,14070,a,c,once,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,4,4,cluster2
205,14080,e,g,once,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
205,14090,a,q,continuous,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster2
205,14100,f,h,continuous,b,d,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,3,4,4,cluster2
205,14110,f,v,once,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
205,14120,b,d,continuous,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
205,14130,d,f,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
205,14140,c,e,once,f,b,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,4,4,4,cluster2
206,11070,a,d,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster3
206,11080,g,b,once,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster3
206,11090,f,o,once,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,1,cluster3
206,11100,b,y,once,e,b,no,blank,do_not_notify_me,other_two,yes,once,yesonce,others,2,4,4,5,cluster3
206,11110,e,n,once,f,d,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,5,5,5,cluster3
206,11120,c,z,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster3
206,11130,d,p,once,f,d,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,4,3,3,cluster3
206,11140,e,zb,continuous,a,d,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,4,6,6,cluster3
206,11150,d,a,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster3
206,11160,a,x,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster3
206,11170,c,l,once,e,b,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,4,3,4,cluster3
206,11180,g,p,continuous,c,d,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,5,6,5,cluster3
206,11190,f,a,continuous,a,b,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,7,6,6,cluster3
206,11200,b,k,continuous,d,a,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,4,3,4,cluster3
207,6590,b,u,once,d,c,no,blank,do_not_notify_me,other_two,yes,once,yesonce,others,2,4,3,4,cluster3
207,6600,b,g,continuous,c,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,1,cluster3
207,6610,g,z,continuous,b,c,no,blank,do_not_notify_me,other_two,yes,once,yesonce,others,2,4,5,4,cluster3
207,6620,c,v,continuous,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
207,6630,e,x,continuous,f,b,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,4,3,4,cluster3
207,6640,a,f,once,b,a,yes,once,notify_me_once,other_two,no,once,noonce,others,1,4,3,3,cluster3
207,6650,a,t,continuous,c,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
207,6660,d,w,once,f,a,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,6,4,5,cluster3
207,6670,d,i,continuous,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster3
207,6680,f,y,once,a,b,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,6,5,5,cluster3
207,6690,e,d,once,f,a,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,2,2,2,cluster3
207,6700,f,k,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,2,2,2,cluster3
207,6710,g,l,once,a,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,5,4,4,cluster3
207,6720,c,h,once,d,c,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,3,4,3,cluster3
212,26050,d,h,continuous,c,a,yes,once,notify_me_once,other_two,no,always,noalways,others,0,2,2,2,cluster4
212,26060,e,w,continuous,e,c,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,5,4,4,cluster4
212,26070,f,x,once,f,d,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,4,4,4,cluster4
212,26080,d,v,once,d,b,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,4,4,4,cluster4
212,26090,g,y,continuous,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
212,26100,c,u,continuous,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
212,26110,c,g,once,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
212,26120,g,k,once,f,d,yes,once,notify_me_once,other_two,no,always,noalways,others,0,2,3,3,cluster4
212,26130,f,d,continuous,e,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
212,26140,b,f,continuous,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
212,26150,e,i,once,d,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,4,4,cluster4
212,26160,b,t,once,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
212,26170,a,e,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
212,26180,a,s,continuous,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
213,23670,a,b,continuous,f,d,yes,once,notify_me_once,other_two,no,always,noalways,others,0,2,3,1,cluster2
213,23680,f,u,continuous,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,1,cluster2
213,23690,c,d,continuous,b,a,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,5,5,5,cluster2
213,23700,c,o,once,c,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,4,4,cluster2
213,23710,e,t,once,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster2
213,23720,f,g,once,e,d,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,4,4,4,cluster2
213,23730,g,v,once,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
213,23740,b,c,once,a,d,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,4,4,4,cluster2
213,23750,g,h,continuous,f,a,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,4,4,4,cluster2
213,23760,d,e,once,c,b,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,2,2,2,cluster2
213,23770,e,f,continuous,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster2
213,23780,a,p,once,a,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,2,3,cluster2
213,23790,b,q,continuous,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,3,cluster2
213,23800,d,s,continuous,d,c,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,7,5,5,cluster2
214,14430,f,k,continuous,b,c,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,6,4,5,cluster3
214,14440,d,i,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster3
214,14450,e,x,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster3
214,14460,g,l,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
214,14470,c,v,continuous,f,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,6,2,6,cluster3
214,14480,g,z,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
214,14490,e,d,once,a,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,2,6,4,cluster3
214,14500,a,f,once,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,2,cluster3
214,14510,c,h,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,6,2,cluster3
214,14520,d,w,once,a,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,6,6,6,cluster3
214,14530,b,g,continuous,e,d,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,6,5,6,cluster3
214,14540,b,u,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster3
214,14550,a,t,continuous,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster3
214,14560,f,y,once,c,d,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,6,6,6,cluster3
215,16110,a,d,continuous,e,d,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,4,3,cluster2
215,16120,f,i,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,2,cluster2
215,16130,b,s,continuous,f,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,3,4,cluster2
215,16140,d,g,once,a,b,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,5,5,4,cluster2
215,16150,g,d,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster2
215,16160,a,o,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,4,cluster2
215,16170,d,u,continuous,b,c,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,4,2,3,cluster2
215,16180,f,w,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,4,cluster2
215,16190,c,t,once,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,3,cluster2
215,16200,g,x,once,e,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,2,2,2,cluster2
215,16210,e,h,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,4,cluster2
215,16220,c,f,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
215,16230,b,e,once,f,a,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,4,3,4,cluster2
215,16240,e,v,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,6,6,cluster2
218,15130,c,a,once,f,b,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,5,7,7,cluster3
218,15140,e,o,continuous,b,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
218,15150,f,p,once,c,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,5,4,4,cluster3
218,15160,a,y,continuous,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
218,15170,b,l,continuous,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,4,cluster3
218,15180,a,k,once,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
218,15190,g,q,continuous,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
218,15200,e,a,once,a,a,no,blank,do_not_notify_me,other_two,yes,once,yesonce,others,2,4,4,4,cluster3
218,15210,b,z,once,f,b,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,3,7,1,cluster3
218,15220,c,p,continuous,f,c,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,5,5,5,cluster3
218,15230,d,n,continuous,f,c,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,7,6,6,cluster3
218,15240,f,b,continuous,b,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,1,cluster3
218,15250,g,c,once,c,c,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,3,6,3,cluster3
218,15260,d,zb,once,a,c,no,blank,do_not_notify_me,other_two,yes,once,yesonce,others,2,4,6,5,cluster3
220,14850,b,x,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,4,3,cluster0
220,14860,a,w,continuous,e,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster0
220,14870,e,a,once,a,a,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,4,4,5,cluster0
220,14880,g,a,once,c,a,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,4,3,cluster0
220,14890,f,n,continuous,b,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,5,4,cluster0
220,14900,d,z,once,a,a,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,6,6,6,cluster0
220,14910,f,zb,once,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,4,3,cluster0
220,14920,a,i,once,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster0
220,14930,d,l,continuous,f,a,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,6,6,6,cluster0
220,14940,b,d,continuous,e,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,5,5,4,cluster0
